hist_id,latitude,longitude,name,image_url,description,address,summary,Suburb ,post_code
118,-37.880247,144.997378,Hotham Street Road Overbridge,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/032/497.jpg,"The Hotham Street road overbridge is located on the Sandringham railway line between Ripponlea and Elsternwick railway stations. It is presumed to have been built by contractors Sharp and Campbell who signed a contract on 25th . November  1881 to construct a second line of railway between Windsor and Elsternwick. This contract was completed during 1882 and the bridge may have been designed in the year when Robert Watson took over from William Elsdon as engineer in chief for the Victorian railways. It is historically  aesthetically and technically significant.



It is historically significant (Criterion A) to the extent that it demonstrates the standards of construction adopted by the Victorian Railways Department when it rebuilt the lines acquired from the private railway companies  (compare the Geelong and Melbourne Railway Co's line from Newport to Geelong  acquired in 1860). It is aesthetically significant (Criterion E) as an intact nineteenth century structure of its type  many similar girder bridges having been renewed with concrete girders in recent years. The bluestone abutments demonstrate high standards of stone masonry and are representative of Departmental work of the period. This bridge forms one of a group of historic structures on the railway to Brighton Beach and therefore contributes to the line's cultural importance as a whole. The survival of the riveted iron girders with their bellied angle iron struts is important since these elements are representative of the civil engineering practices of the Victorian Railways at the time and constitute the technical significance (Criterion F) of the structure.



",Hotham Street ELSTERNWICK  GLEN EIRA CITY,The Hotham Street road overbridge is located on the Sandringham railway line between Ripponlea and Elsternwick railway stations. It is presumed to have been built by contractors Sharp.,Elsternwick,3185
119,-37.88443,145.00195,Fmr Elsternwick Post Office  296-298 Glen Huntly Rd \u0026amp; 1A Riddell Parade,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/032/597.jpg,The Elsternwick post office recalls the stylistic freedom of the post Wardell years in the Public Works Department and is an intact and superior essay in the Elizabethan style  comparable with Kew and Queenscliff (facade defaced). It is a prominent building in the Elsternwick Commercial Centre and is associated with the adjoining Rifle Club and Park  demonstrating the public uses given to this land which had been reserved from sale for railway purposes,296-298 Glen Huntly Road and 1A Riddell Parade ELSTERNWICK  Glen Eira City,The Elsternwick post office recalls the stylistic freedom of the post Wardell years in the Public Works Department and is an intact and superior essay in the Elizabethan style  comparable.,Elsternwick,3185
120,-37.884953,145.009997,Hopetoun Private Hospital  Part of 2 - 6 Hopetoun Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/032/666.jpg,"""Melrose"" is of regional importance as a surviving and substantially intact example of a large villa residence designed by the noted Melbourne architect  Charles Webb. Its importance is enhanced by the use of unusually fine cast iron balustrading.



As a surviving large villa designed by Charles Webb  it compares with his own home ""Farleigh"" (1865)  in Brighton whilst the tower compares with his first home ""Chilton"" (c.l853) .",2 Hopetoun Street ELSTERNWICK  Glen Eira City,"""Melrose"" is of regional importance as a surviving and substantially intact example of a large villa residence designed by the noted Melbourne architect  Charles Webb.",Elsternwick,3185
121,-37.878617,145.011963,St Mary's Anglican Church and Quercus suber (Cork Oak) Tree,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/032/789.jpg,"St Mary's has architectural significance as a representative example of French influenced Low and Mixed Gothic (see stylistic Typology in National Trust's Historic Churches Study) and is further distinguished by its use of bluestone  entirely without relief. French influence is demonstrated by the high nave  apsidal sanctuary  spirelet and trumeau. The building is locally important as a historic focus for Anglican worship and early mission activity whilst its architectural grandeur is expressive of mid Victorian Caulfield's status as a suburban location for the Metropolis gentry.
",271 Glen Eira Road ELSTERNWICK  GLEN EIRA CITY,St Mary's has architectural significance as a representative example of French influenced Low and Mixed Gothic (see stylistic Typology in National Trust's Historic Churches Study) .,Elsternwick,3185
122,-37.886288,145.010697,Cannon - Hopetoun Gardens,https://media-cdn.tripadvisor.com/media/photo-s/12/92/dd/62/old-guns.jpg,"The cannons were originally installed at Fort Gellibrand in Williamstown. In 1908  Caulfield Council mooted the idea of obtaining obsolete guns from the Defence Department for a newly planned park. 

In putting forward the motion  Councillor Dunbar said:  ŌIt would be a fine thing from an educational point of view to have the guns there. Boys would learn the necessity for being prepared for the defence of the countryÕ (Brighton Southern Cross  19 September 1908). 

The motion was successful and the canons were erected in Hopetoun Gardens in 1910. There's a similar 80-pound gun at Portland Battery  in Portland  south-west Victoria. It's listed on the Victorian Heritage Register as an extremely rare example of nineteenth century naval artillery and is of scientific (technological) significance.

In 2013  Glen Eira City Council engaged conservators from the University of Melbourne's Grimwade  Centre for Cultural Materials Conservation to assess and repair the cannons. Having celebrated their 150th anniversary in 2016  the cannons are now safely preserved for current and future generations to enjoy.", (in Hopetoun Gardens) Corner Victoria Street and Glenhuntly Road  ELSTERNWICK  GLEN EIRA CITY,A key feature of Hopetoun Gardens in Elsternwick  these 80-pound cannons are two of only 25 of their kind. They were built at the Royal Arsenal in Woolwich  England in 1866  before the Victorian Government bought them to defend Port Phillip against a perceived Russian threat.,Elsternwick,3185
123,-37.884724,145.004153,Elsternwick Post Office,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/225.jpg,"Elsternwick Post Office was erected in 1891 to designs prepared in the Victorian Public Works department in 1890 under J H Marsden. It is a development of Marsden's design prepared for the Queenscliff Post Office of 1885-6  which effectively introduced to Victoria the style variously termed English Vernacular Free Style  English Queen Anne and Elizabethan. Whilst the Queenscliff design has been virtually obliterated by later alterations  the Elsternwick design has been maintained and extended sympathetically. The replacement of timber verandas with solid brickwork c.1918 and the extensions to the rear of 1941-2  reflect the general form  materials and detailing of the original design. Together with the public offices complex at Kew of 1886-7  Elsternwick Post Office represents one of the major stylistic innovations that put the Victorian Public Works Department in the years 1885-92 at the forefront of Australian architecture.

Classified: 12/12/1985

Revised: 06/03/1986",296-298 Glenhuntly Road  ELSTERNWICK  GLEN EIRA CITY,Elsternwick Post Office was erected in 1891 to designs prepared in the Victorian Public Works department in 1890 under J H Marsden. It is a development of Marsden's design prepared.,Elsternwick,3185
124,-37.883843,145.000686,Elsternwick Theatre,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/229.jpg,"The Elsternwick Theatre  established in 1911 in an earlier hall  is of Regional historical and social significance.

Historically  the Elsternwick Theatre is important as the longest continuously operating cinema in Victoria. However  the building itself was not purpose built as a cinema  and little remains of the early cinema interior. It is also notable as one of a handful of early cinemas in Victoria to still operate.

The Elsternwick Theatre is socially significant for its association with cinema  the major form of popular entertainment in the early twentieth century. Prior to the conversion of the premises into a picture theatre in 1911  the building was an important community gathering place; as a public hall and lodge rooms.

Architectural interest is restricted to the late Victorian facade  with its relatively unusual three bay arrangement  each topped by large triangular pediments that project beyond the parapet  providing an interesting silhouette.

Classified: 02/10/2000",9 Gordon Street  ELSTERNWICK  GLEN EIRA CITY,"The Elsternwick Theatre  established in 1911 in an earlier hall  is of Regional historical and social significance.
Historically  the Elsternwick Theatre is important as the longest.",Elsternwick,3185
125,-37.883713,145.010278,Former Melrose,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/235.jpg,"Built in 1890 to the design of the prominent architectural firm  Charles Webb & Son  Melrose is architecturally and historically significant at a regional level beause of its association with Charles Webb as a speculator and early land owner in the area  also as one of a small number of known surviving suburban villas designed by Webb. It is an indicator of Webb's approach to outer-urban residential sites.

Melrose is also architecturally notable as a full development of the verandahed Italianate style which was characterized in its earlier British development by the same type of hipped-roof towers seen at Melrose. It is distinctive as one of the early large houses  once set in grounds  in what is now a densely developed suburb  and it possesses notable cast-iron ornament.

Classified: 12/06/1991",2 - 4 Hopetoun Street  ELSTERNWICK  GLEN EIRA CITY,Built in 1890 to the design of the prominent architectural firm  Charles Webb & Son  Melrose is architecturally and historically significant at a regional level beause of its association.,Elsternwick,3185
126,-37.877522,144.99552,Tintara,,"Tintara  the J Keane Residence at 20 Lyndon Street  Ripponlea designed by Roy A Lippincott and Edward Fielder Billson in 1923  is a rare  distinctive and intact example from a collection of Melbourne houses that illustrate a local interpretation of the Prairie School architecture brought to Australia by Americans  Walter Burley Griffin  Marion Mahoney and Lippincott himself. With massive brick piers under a huge encompassing gable and over sized barge boards  coloured stained glass in crystal shaped divisions  a relatively intact massive brick and stone mantel and tiled surround  an unusual polygonal porch  and an underlying symmetrical parti  this house contains all the trademarks of the distinctive vocabulary which the three Americans brought to Australia and importantly its local interpretation by one of these architects in partnership with one of Griffin's most talented disciples.

Classified: 27/10/1988
",20 Lyndon Street  ELSTERNWICK  GLEN EIRA CITY,Tintara  the J Keane Residence at 20 Lyndon Street  Ripponlea designed by Roy A Lippincott and Edward Fielder Billson in 1923  is a rare  distinctive and intact example from a collection.,Elsternwick,3185
127,-37.893126,145.006423,O'Neill College,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/272.jpg,1907-08. Architect: R A Shrieber. First Owner: Catholic Archdiocese of Melbourne.,2 Nagle Avenue  ELSTERNWICK  GLEN EIRA CITY,1907-08. Architect: R A Shrieber. First Owner: Catholic Archdiocese of Melbourne.,Elsternwick,3185
128,-37.885687,145.006158,Merklin - Schutze Organ,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/175/247.jpg,"Built circa 1870 by Merklin-Schutze in Brussels for St John's Anglican Church  Toorak  this instrument is the only large example of the French symphonic romantic school of organbuilding surviving in Australia in substantially original form. It is an ideal medium for the performance of music of the French romantic organ school.

Since Australia possesses so few instruments which are principally designed around a particular style of organ composition this instrument should be regarded as a national treasure.

The external appearance of the organ pipework and soundboards are substantially original. However between 1877 and 1898 two ranks of pipe were changed and in 1919 a new console was installed and the action changed to tubular pneumatic. The instrument at the present time is virtually unplayable.

Classified: 18/06/1990

",66 Orrong Road ELSTERNWICK  Glen Eira City,Built circa 1870 by Merklin-Schutze in Brussels for St John's Anglican Church  Toorak  this instrument is the only large example of the French symphonic romantic school .,Elsternwick,3185
129,-37.877144,144.996704,Quat Quatta,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/178/554.jpg,"A very attractive single storey building with roof balustrading and urns  a fine parquet floor and very elegant marble tile verandah floor. Has been sympathetically renovated. At an early stage the home of John Alston Wallace  grazier  mining promoter and speculator.

Classified 21/02/1974


",17 Quat Quatta Avenue  ELSTERNWICK  GLEN EIRA CITY,A very attractive single storey building with roof balustrading and urns  a fine parquet floor and very elegant marble tile verandah floor. Has been sympathetically renovated. ,Elsternwick,3185
130,-37.884216,145.001274,Former MFB Station No 31,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/121/852.jpg,"A small fire station of 1895  interesting for its heavily-moulded Dutch gable  unusual bluestone horse-shoe arch  and the ornamented Tympanum panel in the adjoining gable.

Classified: 07/02/1974
",2 - 4 Selwyn Street  ELSTERNWICK  GLEN EIRA CITY,"A small fire station of 1895  interesting for its heavily-moulded Dutch gable  unusual bluestone horse-shoe arch  and the ornamented Tympanum panel in the adjoining gable.
Classified: 07/02/1974",Elsternwick,3185
131,-37.883651,145.00103,Karl Duldig Mural,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/300.jpg,"The ceramic bas-relief on the street facade  stained glass windows and plaques are artistically significant at State level. The artistic decor of the Kadimah provides a rare example of an artist executing both the sculpture elements and stained glass windows in one building; unusual in a suburban environment. The integration of the works with the architecture indicate a harmonious collaboration between the artist and architect. The building was opened in 1972.

Classified: 15/04/1992",7 Selwyn Street  ELSTERNWICK  GLEN EIRA CITY,The ceramic bas-relief on the street facade  stained glass windows and plaques are artistically significant at State level. The artistic decor of the Kadimah provides a rare example.,Elsternwick,3185
132,-37.883615,145.003194,Dacre Stair Hall  & Staircase,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/187/195.jpg,"A magnificent stair hall with a deep frieze at ground floor ceiling level  and an elaborate stair balustrade terminated by a gryphon  all believed to have been carved by the first owner  Dr R E Weigall.

Classified: 16/08/1984
",8 St Georges Road  ELSTERNWICK  GLEN EIRA CITY,A magnificent stair hall with a deep frieze at ground floor ceiling level  and an elaborate stair balustrade terminated by a gryphon  all believed to have been carved by the first owner.,Elsternwick,3185
133,-37.878636,144.99771,Rippon Lea Estate Garden,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/186/148.jpg,"Substantial garden comprising pond  fernery  fine lawns and trees of Rippon Lea building.

",192 Hotham Street  ELSTERNWICK  Glen Eira City,"Substantial garden comprising pond  fernery  fine lawns and trees of Rippon Lea building.

",Elsternwick,3185
134,-37.8916,145.00722,88 Shoobra Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/092/208.jpg,"No. 88 Shoobra Road has architectural importance at the local level as a sophisticated example of the emerging Arts and Crafts influenced villas of the period and which became popular during the second decade of this century (compare ""Kerrimuir"" of 1914 (qv). Its association with the local building  Samuel Brook  who appears to have built other houses in Shoobra Road is of interest.
",88 Shoobra Road ELSTERNWICK  GLEN EIRA CITY,No. 88 Shoobra Road has architectural importance at the local level as a sophisticated example of the emerging Arts and Crafts influenced villas of the period and which became popular during.,Elsternwick,3185
135,-37.88872,145.01172,Bruce Court and Environs,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/091/321.jpg  https://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/091/322.jpg  https://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/091/323.jpg  https://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/091/324.jpg  https://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/091/325.jpg,"The Bruce Court estate of William White and Sons of Parkside Street  Elsternwick  was formed in 1927 and developed by them in 1928-29 with nos. 32-34 Parkside Street being undertaken by others in 1931-33 and ""Miranda"" at no. 48 predating the subdivision but incorporated in it. It is historically and aesthetically significant. It is historically significant (Criterion A) as a very early subdivision demonstrating the planning principals of the Garden Suburb Movement in the highly sophisticated manner of the late 1920s. These principals include the treatment of the street and residential front gardens as a single garden landscape exemplified by the use of low front and side fences  coupled crossing  uniform street tree plantings  45 degree corner spalys at the entry to the court and a curved wall closing the vista at the far end. The historical importance of the subdivision rests also on the fact that the houses built by the Whites and which constitute the principal elements of the place post date the earliest comparable subdivision undertaken by the better known estate developers Dickson and Yorkston Pty. Ltd. in St Kilda East by only a year. Bruce Court compares chronologically also with Linden Court  Windsor (1928) and Crompton Court  Caulfield South (1929) whilsts others of similar urban character were to follow. The survival of ""Miranda"" is of historic interest as the house that preceded the development of the court but survives as evidence of this earlier time. The blocks on which the houses of the early ""thirties facing Parkside Street are located formed part of the original estate and are of historic interest in this respect. No. 34 is of importance also as it marks the entry to the court  together with No. 48.
The subdivision is of aesthetic importance (Criterion E) not only for its Garden Suburb character but also for the manner in which the Whites' houses  though stylistically diverse in the manner of the period  use a common architectural vocabulary the imparts aesthetic unity to the court. In this respect the place epitomizes the qualities that distinguish the Garden Suburb Movement in metropolitan Melbourne during the late 1920s.
",Bruce Court ELSTERNWICK  GLEN EIRA CITY,The Bruce Court estate of William White and Sons of Parkside Street  Elsternwick  was formed in 1927 and developed by them in 1928-29 with nos. 32-34 Parkside Street being undertaken byÉ,Elsternwick,3185
136,-37.87823,145.0073,Caulfield Anglican Church (Stained Glass Window) (First World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/439.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",281 Glen Eira Road ELSTERNWICK  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
137,-37.885272,145.012136,Elsternwick Methodist Church Honour Roll (First World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/545.jpg,The Honour Roll was unveiled by the Reverend Dr. Fitchett on the 26th June 1916 and commemorates those connected with the church who served in World War One.,567 Glenhuntly Road ELSTERNWICK  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
138,-37.88567,145.01193,Yarraville Methodist Church Honour Roll (Second World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/546.jpg,Yarraville Methodist Church Honour Roll honours those who served in World War Two.,567 Glenhuntly Road ELSTERNWICK  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
139,-37.88482,145.00478,Footscray Methodist Church Honour Roll (First World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/547.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick Uniting Church  ELSTERNWICK  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
140,-37.88462,145.00209,St Kilda Methodist Church Honour Roll (First World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/563.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",302 Glenhuntly Road ELSTERNWICK  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
141,-37.88421,145.005972,Stained Glass Window at Elsternwick Orrong Road Methodist Church,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/198/407.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/198/409.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/198/411.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Orrong Road  Elsternwick  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
142,-37.885282,145.008667,Stained Glass Window at Elsternwick St. Clement's Anglican Church,,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",201 Glenhuntly Road  Elsternwick  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
143,-37.88355,145.00348,Stained Glass Windows Caulfield RSL  Elsternwick,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/200/290.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",8 St. George's Road Elsternwick  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Elsternwick,3185
144,-37.917154,145.03878,9 Vickery Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/423.jpg,"The late Victorian villa at no. 9 Vickerey Street is important in Bentleigh as an early surviving house demonstrating the commencement of its settlement late last century. This importance is enhanced by its intact state  the house being representative of its period.
",9 Vickery Street BENTLEIGH  Glen Eira City,The late Victorian villa at no. 9 Vickerey Street is important in Bentleigh as an early surviving house demonstrating the commencement of its settlement late last century.,Bentleigh,3204
145,-37.913039,145.027589,Fountain and Pediment,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/918.jpg,"The fountain and facade pediment of ""Killearnan"" recall the occupancy of the civil servant  Robert Grey Ford and demonstrate that the area now known as Bentleigh was seen to be an attractive residential location by Melbourne's nineteenth century gentry. The fountain  which is presumed to date from Ford's occupancy is a unique survivor in the area and is enhanced by its intact state. ",32-46 Huntley Road BENTLEIGH  Glen Eira City,"The fountain and facade pediment of ""Killearnan"" recall the occupancy of the civil servant  Robert Grey Ford and demonstrate that the area now known as Bentleigh was seen to be an attractive.",Bentleigh,3204
146,-37.924581,145.0397,Convent of Our Lady of the Sacret Heart  113 Jasper Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/079.jpg,"The Convent of Our Lady of the Sacred Heart has social importance in the lives of the surrounding communities for its role in the education of their Catholic children since 1935. The building has architectural value as a rare design of its type in the area  demonstrating aspects of the Catholic Church's cultural links with Italy in the manner of Catholic Church architecture of the period. It forms a group with the nearby Church of St. Paul and the educational establishments in the immediate neighbourhood.
",113 Jasper Road BENTLEIGH  Glen Eira City,The Convent of Our Lady of the Sacred Heart has social importance in the lives of the surrounding communities for its role in the education of their Catholic children since 1935.,Bentleigh,3204
147,-37.923167,145.041061,118 Jasper Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/083.jpg,"""Glen Eira"" at 118 Jasper Road is important in Bentleigh as one of its finest Californian Bungalows and as the home of one of the area's most successful market gardening families  the Marriotts  members of which arrived in East Bentleigh as early as 1878.



",118 Jasper Road BENTLEIGH  Glen Eira City,"""Glen Eira"" at 118 Jasper Road is important in Bentleigh as one of its finest Californian Bungalows and as the home of one of the area's most successful market gardening families.",Bentleigh,3204
148,-37.922602,145.041332,St Paul's Church and School,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/087.jpg,"The St. Pauls complex demonstrates the importance of the Catholic Church's presence in Bentleigh since the 1920's both in terms of its spiritual and educational roles. Both the church and school are conservative buildings for their periods but the former is a striking element in the Jasper Road streetscape  imparting character to the locality and being a sophisticated design of its type.



",122 Jasper Road BENTLEIGH  Glen Eira City,The St. Pauls complex demonstrates the importance of the Catholic Church's presence in Bentleigh since the 1920's both in terms of its spiritual and educational roles. Both the church.,Bentleigh,3204
149,-37.911221,145.038577,162 McKinnon Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/159.jpg,"""Yaralla"" at 162 McKinnon Road was built in 1917  its comparatively early date in the area also recalling the first stages in the acceptance of the Californian Bungalow as a suburban house type in contrast to the then popular Federation villa. ""Yaralla"" is locally noteworthy as an early and distinctive example of a Californian Bungalow.
",162 McKinnon Road MCKINNON  Glen Eira City,"""Yaralla"" at 162 McKinnon Road was built in 1917  its comparatively early date in the area also recalling the first stages in the acceptance of the Californian Bungalow as a suburban house.",McKinnon,3204
150,-37.918552,145.038282,438 Centre Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/032/818.jpg,"The former State Savings Bank building adopts architectural forms not uncommon for banks of the period and is important in the Bentleigh shopping centre as the most imposing commercial building of the inter-war period. The corner location enhances its impact and imparts identity to the centre.



",438 Centre Road BENTLEIGH  Glen Eira City,The former State Savings Bank building adopts architectural forms not uncommon for banks of the period and is important in the Bentleigh shopping centre as the most imposing commercial.,Bentleigh,3204
151,-37.910934,145.035903,Mckinnon Progress Hall,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/271.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",118-122 McKinnon Road  MCKINNON  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",McKinnon,3204
152,-37.903987,145.040332,Organ - Former Christ Anglican Church,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/194/890.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",North Road  ORMOND  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Ormond,3204
153,-37.918057,145.035444,Bentleigh War Memorial Fountain,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/126/834.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Memorial Gardens Bentleigh  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Bentleigh,3204
154,-37.910466,145.035663,McKinnon War Memorial,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/131/617.jpg,"A monument commemorates those from the district who have served in the various conflicts in which Australia has been involved.  

It was originally erected in memory of those who served in World War One and lists the names of the fallen and returned. An additional plaque was added to the memorial to commemorate later conflicts. ",Wattle Grove Reserve MCKINNON  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",McKinnon,3204
155,-37.90292,145.03509,Ormond Presbyterian Church Honour Roll,,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",264 Booran Road ORMOND  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Ormond,3204
156,-37.91889,145.04325,Bentleigh East Hall Honour Roll (First World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/126/835.jpg,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",540 Centre Road BENTLEIGH  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Bentleigh,3204
157,-37.9189,145.04326,Bentleigh Uniting Church Honour Roll,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/768.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/770.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/769.jpg,The Honour Roll commemorates those connected with the church who served in World War One and Second World War.,497 Centre Road BENTLEIGH  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Bentleigh,3204
158,-37.903663,145.035827,Ormond Angling Club Honour Roll (Second World War),http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/191/852.jpg,This honour roll records the names of service personnel in the Second World War. Its last known location is the Ormond Angling Club.,462 North Road ORMOND  GLEN EIRA CITY,"This place is listed on the Victoria Heritage Database. Currently, no information is available, stay tuned for further updates",Ormond,3204
